ID,NAME,COUNTRY_ID
2130,KRASLAVAS,120
2131,KULDIGAS,120
2132,LIEPAJA,120
2133,LIEPAJAS,120
2134,LIMBAZHU,120
2135,LUDZAS,120
2136,MADONAS,120
2137,OGRES,120
2138,PREILU,120
2139,REZEKNE,120
2140,REZEKNES,120
2141,RIGA,120
2142,RIGAS,120
2143,SALDUS,120
2144,TALSU,120
2145,TUKUMA,120
2146,VALKAS,120
2147,VALMIERAS,120
2148,VENTSPILS,120
2149,VENTSPILS CITY,120
2150,BEIRUT,121
2151,JABAL LUBNAN,121
2152,MOHAFAZAT LIBAN-NORD,121
2153,MOHAFAZAT MONT-LIBAN,121
2154,SIDON,121
2155,AL-BIQA,121
2156,AL-JANUB,121
2157,AN-NABATIYAH,121
2158,ASH-SHAMAL,121
2159,BEREA,122
2160,BUTHA-BUTHE,122
2161,LERIBE,122
2162,MAFETENG,122
2163,MASERU,122
2164,MOHALE S HOEK,122
2165,MOKHOTLONG,122
2166,QACHA S NEK,122
2167,QUTHING,122
2168,THABA-TSEKA,122
2169,BOMI,123
2170,BONG,123
2171,GRAND BASSA,123
2172,GRAND CAPE MOUNT,123
2173,GRAND GEDEH,123
2174,LOFFA,123
2175,MARGIBI,123
2176,MARYLAND AND GRAND KRU,123
2177,MONTSERRADO,123
2178,NIMBA,123
2179,RIVERCESS,123
2180,SINOE,123
2181,AJDABIYA,124
2182,FEZZAN,124
2183,BANGHAZI,124
2184,DARNAH,124
2185,GHADAMIS,124
2186,GHARYAN,124
2187,MISRATAH,124
2188,MURZUQ,124
2189,SABHA,124
2190,SAWFAJJIN,124
2191,SURT,124
2192,TARABULUS,124
2193,TARHUNAH,124
2194,TRIPOLITANIA,124
2195,TUBRUQ,124
2196,YAFRAN,124
2197,ZLITAN,124
2198,AL- AZIZIYAH,124
2199,AL-FATIH,124
2200,AL-JABAL AL AKHDAR,124
2201,AL-JUFRAH,124
2202,AL-KHUMS,124
2203,AL-KUFRAH,124
2204,AN-NUQAT AL-KHAMS,124
2205,ASH-SHATI,124
2206,AZ-ZAWIYAH,124
2207,BALZERS,125
2208,ESCHEN,125
2209,GAMPRIN,125
2210,MAUREN,125
2211,PLANKEN,125
2212,RUGGELL,125
2213,SCHAAN,125
2214,SCHELLENBERG,125
2215,TRIESEN,125
2216,TRIESENBERG,125
2217,VADUZ,125
2218,ALYTAUS,126
2219,ANYKSCIAI,126
2220,KAUNO,126
2221,KLAIPEDOS,126
2222,MARIJAMPOLES,126
2223,PANEVEZHIO,126
2224,PANEVEZYS,126
2225,SHIAULIU,126
2226,TAURAGES,126
2227,TELSHIU,126
2228,TELSIAI,126
2229,UTENOS,126
2230,VILNIAUS,126
2231,CAPELLEN,127
2232,CLERVAUX,127
2233,DIEKIRCH,127
2234,ECHTERNACH,127
2235,ESCH-SUR-ALZETTE,127
2236,GREVENMACHER,127
2237,LUXEMBOURG,127
2238,MERSCH,127
2239,REDANGE,127
2240,REMICH,127
2241,VIANDEN,127
2242,WILTZ,127
2243,MACAU,128
2244,BEROVO,129
2245,BITOLA,129
2246,BROD,129
2247,DEBAR,129
2248,DELCHEVO,129
2249,DEMIR HISAR,129
2250,GEVGELIJA,129
2251,GOSTIVAR,129
2252,KAVADARCI,129
2253,KICHEVO,129
2254,KOCHANI,129
2255,KRATOVO,129
2256,KRIVA PALANKA,129
2257,KRUSHEVO,129
2258,KUMANOVO,129
2259,NEGOTINO,129
2260,OHRID,129
2261,PRILEP,129
2262,PROBISHTIP,129
2263,RADOVISH,129
2264,RESEN,129
2265,SHTIP,129
2266,SKOPJE,129
2267,STRUGA,129
2268,STRUMICA,129
2269,SVETI NIKOLE,129
2270,TETOVO,129
2271,VALANDOVO,129
2272,VELES,129
2273,VINICA,129
2274,ANTANANARIVO,130
2275,ANTSIRANANA,130
2276,FIANARANTSOA,130
2277,MAHAJANGA,130
2278,TOAMASINA,130
2279,TOLIARY,130
2280,BALAKA,131
2281,BLANTYRE CITY,131
2282,CHIKWAWA,131
2283,CHIRADZULU,131
2284,CHITIPA,131
2285,DEDZA,131
2286,DOWA,131
2287,KARONGA,131
2288,KASUNGU,131
2289,LILONGWE CITY,131
2290,MACHINGA,131
2291,MANGOCHI,131
2292,MCHINJI,131
2293,MULANJE,131
2294,MWANZA,131
2295,MZIMBA,131
2296,MZUZU CITY,131
2297,NKHATA BAY,131
2298,NKHOTAKOTA,131
2299,NSANJE,131
2300,NTCHEU,131
2301,NTCHISI,131
2302,PHALOMBE,131
2303,RUMPHI,131
2304,SALIMA,131
2305,THYOLO,131
2306,ZOMBA MUNICIPALITY,131
2307,JOHOR,132
2308,KEDAH,132
2309,KELANTAN,132
2310,KUALA LUMPUR,132
2311,LABUAN,132
2312,MELAKA,132
2313,NEGERI JOHOR,132
2314,NEGERI SEMBILAN,132
2315,PAHANG,132
2316,PENANG,132
2317,PERAK,132
2318,PERLIS,132
2319,PULAU PINANG,132
2320,SABAH,132
2321,SARAWAK,132
2322,SELANGOR,132
2323,SEMBILAN,132
2324,TERENGGANU,132
2325,ALIF ALIF,133
2326,ALIF DHAAL,133
2327,BAA,133
2328,DHAAL,133
2329,FAAF,133
2330,GAAF ALIF,133
2331,GAAF DHAAL,133
2332,GHAVIYANI,133
2333,HAA ALIF,133
2334,HAA DHAAL,133
2335,KAAF,133
2336,LAAM,133
2337,LHAVIYANI,133
2338,MALE,133
2339,MIIM,133
2340,NUUN,133
2341,RAA,133
2342,SHAVIYANI,133
2343,SIIN,133
2344,THAA,133
2345,VAAV,133
2346,BAMAKO,134
2347,GAO,134
2348,KAYES,134
2349,KIDAL,134
2350,KOULIKORO,134
2351,MOPTI,134
2352,SEGOU,134
2353,SIKASSO,134
2354,TOMBOUCTOU,134
2355,GOZO AND COMINO,135
2356,INNER HARBOUR,135
2357,NORTHERN,135
2358,OUTER HARBOUR,135
2359,SOUTH EASTERN,135
2360,VALLETTA,135
2361,WESTERN,135
2362,CASTLETOWN,136
2363,DOUGLAS,136
2364,LAXEY,136
2365,ONCHAN,136
2366,PEEL,136
2367,PORT ERIN,136
2368,PORT SAINT MARY,136
2369,RAMSEY,136
2370,AILINLAPLAP,137
2371,AILUK,137
2372,ARNO,137
2373,AUR,137
2374,BIKINI,137
2375,EBON,137
2376,ENEWETAK,137
2377,JABAT,137
2378,JALUIT,137
2379,KILI,137
2380,KWAJALEIN,137
2381,LAE,137
2382,LIB,137
2383,LIKIEP,137
2384,MAJURO,137
2385,MALOELAP,137
2386,MEJIT,137
2387,MILI,137
2388,NAMORIK,137
2389,NAMU,137
2390,RONGELAP,137
2391,UJAE,137
2392,UTRIK,137
2393,WOTHO,137
2394,WOTJE,137
2395,FORT-DE-FRANCE,138
2396,LA TRINITE,138
2397,LE MARIN,138
2398,SAINT-PIERRE,138
2399,ADRAR,139
2400,ASSABA,139
2401,BRAKNA,139
2402,DHAKHLAT NAWADIBU,139
2403,HUDH-AL-GHARBI,139
2404,HUDH-ASH-SHARQI,139
2405,INSHIRI,139
2406,NAWAKSHUT,139
2407,QIDIMAGHA,139
2408,QURQUL,139
2409,TAQANT,139
2410,TIRIS ZAMMUR,139
2411,TRARZA,139
2412,BLACK RIVER,140
2413,EAU COULEE,140
2414,FLACQ,140
2415,FLOREAL,140
2416,GRAND PORT,140
2417,MOKA,140
2418,PAMPLEMPOUSSES,140
2419,PLAINES WILHELM,140
2420,PORT LOUIS,140
2421,RIVIERE DU REMPART,140
2422,RODRIGUES,140
2423,ROSE HILL,140
2424,SAVANNE,140
2425,MAYOTTE,141
2426,PAMANZI,141
2427,AGUASCALIENTES,142
2428,BAJA CALIFORNIA,142
2429,BAJA CALIFORNIA SUR,142
2430,CAMPECHE,142
2431,CHIAPAS,142
2432,CHIHUAHUA,142
2433,COAHUILA,142
2434,COLIMA,142
2435,DISTRITO FEDERAL,142
2436,DURANGO,142
2437,ESTADO DE MEXICO,142
2438,GUANAJUATO,142
2439,GUERRERO,142
2440,HIDALGO,142
2441,JALISCO,142
2442,MEXICO,142
2443,MICHOACAN,142
2444,MORELOS,142
2445,NAYARIT,142
2446,NUEVO LEON,142
2447,OAXACA,142
2448,PUEBLA,142
2449,QUERETARO,142
2450,QUINTANA ROO,142
2451,SAN LUIS POTOSI,142
2452,SINALOA,142
2453,SONORA,142
2454,TABASCO,142
2455,TAMAULIPAS,142
2456,TLAXCALA,142
2457,VERACRUZ,142
2458,YUCATAN,142
2459,ZACATECAS,142
2460,CHUUK,143
2461,KUSAIE,143
2462,POHNPEI,143
2463,YAP,143
2464,BALTI,144
2465,CAHUL,144
2466,CHISINAU,144
2467,CHISINAU ORAS,144
2468,EDINET,144
2469,GAGAUZIA,144
2470,LAPUSNA,144
2471,ORHEI,144
2472,SOROCA,144
2473,TARACLIA,144
2474,TIGHINA,144
2475,TRANSNISTRIA,144
2476,UNGHENI,144
2477,FONTVIEILLE,145
2478,LA CONDAMINE,145
2479,MONACO-VILLE,145
2480,MONTE CARLO,145
2481,ARHANGAJ,146
2482,BAJAN-OLGIJ,146
2483,BAJANHONGOR,146
2484,BULGAN,146
2485,DARHAN-UUL,146
2486,DORNOD,146
2487,DORNOGOVI,146
2488,DUNDGOVI,146
2489,GOVI-ALTAJ,146
2490,GOVISUMBER,146
2491,HENTIJ,146
2492,HOVD,146
2493,HOVSGOL,146
2494,OMNOGOVI,146
2495,ORHON,146
2496,OVORHANGAJ,146
2497,SELENGE,146
2498,SUHBAATAR,146
2499,TOV,146
2500,ULAANBAATAR,146
2501,UVS,146
2502,ZAVHAN,146
2503,MONTSERRAT,147
2504,AGADIR,148
2505,CASABLANCA,148
2506,CHAOUIA-OUARDIGHA,148
2507,DOUKKALA-ABDA,148
2508,FES-BOULEMANE,148
2509,GHARB-CHRARDA-BENI HSSEN,148
2510,GUELMIM,148
2511,KENITRA,148
2512,MARRAKECH-TENSIFT-AL HAOUZ,148
2513,MEKNES-TAFILALET,148
2514,ORIENTAL,148
2515,OUJDA,148
2516,PROVINCE DE TANGER,148
2517,RABAT-SALE-ZAMMOUR-ZAER,148
2518,SALA AL JADIDA,148
2519,SETTAT,148
2520,SOUSS MASSA-DRAA,148
2521,TADLA-AZILAL,148
2522,TANGIER-TETOUAN,148
2523,TAZA-AL HOCEIMA-TAOUNATE,148
2524,WILAYA DE CASABLANCA,148
2525,WILAYA DE RABAT-SALE,148
2526,CABO DELGADO,149
2527,GAZA,149
2528,INHAMBANE,149
2529,MANICA,149
2530,MAPUTO,149
2531,MAPUTO PROVINCIA,149
2532,NAMPULA,149
2533,NIASSA,149
2534,SOFALA,149
2535,TETE,149
2536,ZAMBEZIA,149
2537,AYEYARWADY,150
2538,BAGO,150
2539,CHIN,150
2540,KACHIN,150
2541,KAYAH,150
2542,KAYIN,150
2543,MAGWAY,150
2544,MANDALAY,150
2545,MON,150
2546,NAY PYI TAW,150
2547,RAKHINE,150
2548,SAGAING,150
2549,SHAN,150
2550,TANINTHARYI,150
2551,YANGON,150
2552,CAPRIVI,151
2553,ERONGO,151
2554,HARDAP,151
2555,KARAS,151
2556,KAVANGO,151
2557,KHOMAS,151
2558,KUNENE,151
2559,OHANGWENA,151
2560,OMAHEKE,151
2561,OMUSATI,151
2562,OSHANA,151
2563,OSHIKOTO,151
2564,OTJOZONDJUPA,151
2565,YAREN,152
2566,BAGMATI,153
2567,BHERI,153
2568,DHAWALAGIRI,153
2569,GANDAKI,153
2570,JANAKPUR,153
2571,KARNALI,153
2572,KOSHI,153
2573,LUMBINI,153
2574,MAHAKALI,153
2575,MECHI,153
2576,NARAYANI,153
2577,RAPTI,153
2578,SAGARMATHA,153
2579,SETI,153
2580,BONAIRE,154
2581,CURACAO,154
2582,SABA,154
2583,SINT EUSTATIUS,154
2584,SINT MAARTEN,154
2585,AMSTERDAM,155
2586,BENELUX,155
2587,DRENTHE,155
2588,FLEVOLAND,155
2589,FRIESLAND,155
2590,GELDERLAND,155
2591,GRONINGEN,155
2592,LIMBURG,155
2593,NOORD-BRABANT,155
2594,NOORD-HOLLAND,155
2595,OVERIJSSEL,155
2596,SOUTH HOLLAND,155
2597,UTRECHT,155
2598,ZEELAND,155
2599,ZUID-HOLLAND,155
2600,ILES,156
2601,NORD,156
2602,SUD,156
2603,AREA OUTSIDE REGION,157
2604,AUCKLAND,157
2605,BAY OF PLENTY,157
2606,CANTERBURY,157
2607,CHRISTCHURCH,157
2608,GISBORNE,157
2609,HAWKE S BAY,157
2610,MANAWATU-WANGANUI,157
2611,MARLBOROUGH,157
2612,NELSON,157
2613,NORTHLAND,157
2614,OTAGO,157
2615,RODNEY,157
2616,SOUTHLAND,157
2617,TARANAKI,157
2618,TASMAN,157
2619,WAIKATO,157
2620,WELLINGTON,157
2621,WEST COAST,157
2622,ATLANTICO NORTE,158
2623,ATLANTICO SUR,158
2624,BOACO,158
2625,CARAZO,158
2626,CHINANDEGA,158
2627,CHONTALES,158
2628,ESTELI,158
2629,GRANADA,158
2630,JINOTEGA,158
2631,LEON,158
2632,MADRIZ,158
2633,MANAGUA,158
2634,MASAYA,158
2635,MATAGALPA,158
2636,NUEVA SEGOVIA,158
2637,RIO SAN JUAN,158
2638,RIVAS,158
2639,AGADEZ,159
2640,DIFFA,159
2641,DOSSO,159
2642,MARADI,159
2643,NIAMEY,159
2644,TAHOUA,159
2645,TILLABERY,159
2646,ZINDER,159
2647,ABIA,160
2648,ABUJA FEDERAL CAPITAL TERRITOR,160
2649,ADAMAWA,160
2650,AKWA IBOM,160
2651,ANAMBRA,160
2652,BAUCHI,160
2653,BAYELSA,160
2654,BENUE,160
2655,BORNO,160
2656,CROSS RIVER,160
2657,DELTA,160
2658,EBONYI,160
2659,EDO,160
2660,EKITI,160
2661,ENUGU,160
2662,GOMBE,160
2663,IMO,160
2664,JIGAWA,160
2665,KADUNA,160
2666,KANO,160
2667,KATSINA,160
2668,KEBBI,160
2669,KOGI,160
2670,KWARA,160
2671,LAGOS,160
2672,NASSARAWA,160
2673,NIGER,160
2674,OGUN,160
2675,ONDO,160
2676,OSUN,160
2677,OYO,160
2678,PLATEAU,160
2679,RIVERS,160
2680,SOKOTO,160
2681,TARABA,160
2682,YOBE,160
2683,ZAMFARA,160
2684,NIUE,161
2685,NORFOLK ISLAND,162
2686,NORTHERN ISLANDS,163
2687,ROTA,163
2688,SAIPAN,163
2689,TINIAN,163
2690,AKERSHUS,164
2691,AUST AGDER,164
2692,BERGEN,164
2693,BUSKERUD,164
2694,FINNMARK,164
2695,HEDMARK,164
2696,HORDALAND,164
2697,MOERE OG ROMSDAL,164
2698,NORD TRONDELAG,164
2699,NORDLAND,164
2700,OESTFOLD,164
2701,OPPLAND,164
2702,OSLO,164
2703,ROGALAND,164
2704,SOER TROENDELAG,164
2705,SOGN OG FJORDANE,164
2706,STAVERN,164
2707,SYKKYLVEN,164
2708,TELEMARK,164
2709,TROMS,164
2710,VEST AGDER,164
2711,VESTFOLD,164
2712,ÃƑÂ˜STFOLD,164
2713,AL BURAIMI,165
2714,DHUFAR,165
2715,MASQAT,165
2716,MUSANDAM,165
2717,RUSAYL,165
2718,WADI KABIR,165
2719,AD-DAKHILIYAH,165
2720,ADH-DHAHIRAH,165
2721,AL-BATINAH,165
2722,ASH-SHARQIYAH,165
2723,BALUCHISTAN,166
2724,FEDERAL CAPITAL AREA,166
2725,FEDERALLY ADMINISTERED TRIBAL ,166
2726,NORTH-WEST FRONTIER,166
2727,NORTHERN AREAS,166
2728,PUNJAB,166
2729,SIND,166
2730,AIMELIIK,167
2731,AIRAI,167
2732,ANGAUR,167
2733,HATOBOHEI,167
2734,KAYANGEL,167
2735,KOROR,167
2736,MELEKEOK,167
2737,NGARAARD,167
2738,NGARDMAU,167
2739,NGAREMLENGUI,167
2740,NGATPANG,167
2741,NGCHESAR,167
2742,NGERCHELONG,167
2743,NGIWAL,167
2744,PELELIU,167
2745,SONSOROL,167
2746,ARIHA,168
2747,BAYT LAHM,168
2748,BETHLEHEM,168
2749,DAYR-AL-BALAH,168
2750,GHAZZAH,168
2751,GHAZZAH ASH-SHAMALIYAH,168
2752,JANIN,168
2753,KHAN YUNIS,168
2754,NABULUS,168
2755,QALQILYAH,168
2756,RAFAH,168
2757,RAM ALLAH WAL-BIRAH,168
2758,SALFIT,168
2759,TUBAS,168
2760,TULKARM,168
2761,AL-KHALIL,168
2762,AL-QUDS,168
2763,BOCAS DEL TORO,169
2764,CHIRIQUI,169
2765,COCLE,169
2766,COLON,169
2767,DARIEN,169
2768,EMBERA,169
2769,HERRERA,169
2770,KUNA YALA,169
2771,LOS SANTOS,169
2772,NGOBE BUGLE,169
2773,PANAMA,169
2774,VERAGUAS,169
2775,EAST NEW BRITAIN,170
2776,EAST SEPIK,170
2777,EASTERN HIGHLANDS,170
2778,ENGA,170
2779,FLY RIVER,170
2780,GULF,170
2781,MADANG,170
2782,MANUS,170
2783,MILNE BAY,170
2784,MOROBE,170
2785,NATIONAL CAPITAL DISTRICT,170
2786,NEW IRELAND,170
2787,NORTH SOLOMONS,170
2788,ORO,170
2789,SANDAUN,170
2790,SIMBU,170
2791,SOUTHERN HIGHLANDS,170
2792,WEST NEW BRITAIN,170
2793,WESTERN HIGHLANDS,170
2794,ALTO PARAGUAY,171
2795,ALTO PARANA,171
2796,AMAMBAY,171
2797,ASUNCION,171
2798,BOQUERON,171
2799,CAAGUAZU,171
2800,CAAZAPA,171
2801,CANENDIYU,171
2802,CENTRAL,171
2803,CONCEPCION,171
2804,CORDILLERA,171
2805,GUAIRA,171
2806,ITAPUA,171
2807,MISIONES,171
2808,NEEMBUCU,171
2809,PARAGUARI,171
2810,PRESIDENTE HAYES,171
2811,SAN PEDRO,171
2812,AMAZONAS,172
2813,ANCASH,172
2814,APURIMAC,172
2815,AREQUIPA,172
2816,AYACUCHO,172
2817,CAJAMARCA,172
2818,CUSCO,172
2819,HUANCAVELICA,172
2820,HUANUCO,172
2821,ICA,172
2822,JUNIN,172
2823,LA LIBERTAD,172
2824,LAMBAYEQUE,172
2825,LIMA Y CALLAO,172
2826,LORETO,172
2827,MADRE DE DIOS,172
2828,MOQUEGUA,172
2829,PASCO,172
2830,PIURA,172
2831,PUNO,172
2832,SAN MARTIN,172
2833,TACNA,172
2834,TUMBES,172
2835,UCAYALI,172
2836,BATANGAS,173
2837,BICOL,173
2838,BULACAN,173
2839,CAGAYAN,173
2840,CARAGA,173
2841,CENTRAL LUZON,173
2842,CENTRAL MINDANAO,173
2843,CENTRAL VISAYAS,173
2844,CORDILLERA,173
2845,DAVAO,173
2846,EASTERN VISAYAS,173
2847,GREATER METROPOLITAN AREA,173
2848,ILOCOS,173
2849,LAGUNA,173
2850,LUZON,173
2851,MACTAN,173
2852,METROPOLITAN MANILA AREA,173
2853,MUSLIM MINDANAO,173
2854,NORTHERN MINDANAO,173
2855,SOUTHERN MINDANAO,173
2856,SOUTHERN TAGALOG,173
2857,WESTERN MINDANAO,173
2858,WESTERN VISAYAS,173
2859,PITCAIRN ISLAND,174
2860,BIALE BLOTA,175
2861,DOBROSZYCE,175
2862,DOLNOSLASKIE,175
2863,DZIEKANOW LESNY,175
2864,HOPOWO,175
2865,KARTUZY,175
2866,KOSCIAN,175
2867,KRAKOW,175
2868,KUJAWSKO-POMORSKIE,175
2869,LODZKIE,175
2870,LUBELSKIE,175
2871,LUBUSKIE,175
2872,MALOMICE,175
2873,MALOPOLSKIE,175
2874,MAZOWIECKIE,175
2875,MIRKOW,175
2876,OPOLSKIE,175
2877,OSTROWIEC,175
2878,PODKARPACKIE,175
2879,PODLASKIE,175
2880,POLSKA,175
2881,POMORSKIE,175
2882,POZNAN,175
2883,PRUSZKOW,175
2884,RYMANOWSKA,175
2885,RZESZOW,175
2886,SLASKIE,175
2887,STARE POLE,175
2888,SWIETOKRZYSKIE,175
2889,WARMINSKO-MAZURSKIE,175
2890,WARSAW,175
2891,WEJHEROWO,175
2892,WIELKOPOLSKIE,175
2893,WROCLAW,175
2894,ZACHODNIO-POMORSKIE,175
2895,ZUKOWO,175
2896,ABRANTES,176
2897,ACORES,176
2898,ALENTEJO,176
2899,ALGARVE,176
2900,BRAGA,176
2901,CENTRO,176
2902,DISTRITO DE LEIRIA,176
2903,DISTRITO DE VIANA DO CASTELO,176
2904,DISTRITO DE VILA REAL,176
2905,DISTRITO DO PORTO,176
2906,LISBOA E VALE DO TEJO,176
2907,MADEIRA,176
2908,NORTE,176
2909,PAIVAS,176
2910,ARECIBO,177
2911,BAYAMON,177
2912,CAROLINA,177
2913,FLORIDA,177
2914,GUAYAMA,177
2915,HUMACAO,177
2916,MAYAGUEZ-AGUADILLA,177
2917,PONCE,177
2918,SALINAS,177
2919,SAN JUAN,177
2920,DOHA,178
2921,JARIAN-AL-BATNAH,178
2922,UMM SALAL,178
2923,AD-DAWHAH,178
2924,AL-GHUWAYRIYAH,178
2925,AL-JUMAYLIYAH,178
2926,AL-KHAWR,178
2927,AL-WAKRAH,178
2928,AR-RAYYAN,178
2929,ASH-SHAMAL,178
2930,SAINT-BENOIT,179
2931,SAINT-DENIS,179
2932,SAINT-PAUL,179
2933,SAINT-PIERRE,179
2934,ALBA,180
2935,ARAD,180
2936,ARGES,180
2937,BACAU,180
2938,BIHOR,180
2939,BISTRITA-NASAUD,180
2940,BOTOSANI,180
2941,BRAILA,180
2942,BRASOV,180
2943,BUCURESTI,180
2944,BUZAU,180
2945,CALARASI,180
2946,CARAS-SEVERIN,180
2947,CLUJ,180
2948,CONSTANTA,180
2949,COVASNA,180
2950,DAMBOVITA,180
2951,DOLJ,180
2952,GALATI,180
2953,GIURGIU,180
2954,GORJ,180
2955,HARGHITA,180
2956,HUNEDOARA,180
2957,IALOMITA,180
2958,IASI,180
2959,ILFOV,180
2960,MARAMURES,180
2961,MEHEDINTI,180
2962,MURES,180
2963,NEAMT,180
2964,OLT,180
2965,PRAHOVA,180
2966,SALAJ,180
2967,SATU MARE,180
2968,SIBIU,180
2969,SONDELOR,180
2970,SUCEAVA,180
2971,TELEORMAN,180
2972,TIMIS,180
2973,TULCEA,180
2974,VALCEA,180
2975,VASLUI,180
2976,VRANCEA,180
2977,ADYGEJA,181
2978,AGA,181
2979,ALANIJA,181
2980,ALTAJ,181
2981,AMUR,181
2982,ARHANGELSK,181
2983,ASTRAHAN,181
2984,BASHKORTOSTAN,181
2985,BELGOROD,181
2986,BRJANSK,181
2987,BURJATIJA,181
2988,CHECHENIJA,181
2989,CHELJABINSK,181
2990,CHITA,181
2991,CHUKOTKA,181
2992,CHUVASHIJA,181
2993,DAGESTAN,181
2994,EVENKIJA,181
2995,GORNO-ALTAJ,181
2996,HABAROVSK,181
2997,HAKASIJA,181
2998,HANTY-MANSIJA,181
2999,INGUSETIJA,181
3000,IRKUTSK,181
3001,IVANOVO,181
3002,JAMALO-NENETS,181
3003,JAROSLAVL,181
3004,JEVREJ,181
3005,KABARDINO-BALKARIJA,181
3006,KALININGRAD,181
3007,KALMYKIJA,181
3008,KALUGA,181
3009,KAMCHATKA,181
3010,KARACHAJ-CHERKESSIJA,181
3011,KARELIJA,181
3012,KEMEROVO,181
3013,KHABAROVSKIY KRAY,181
3014,KIROV,181
3015,KOMI,181
3016,KOMI-PERMJAKIJA,181
3017,KORJAKIJA,181
3018,KOSTROMA,181
3019,KRASNODAR,181
3020,KRASNOJARSK,181
3021,KRASNOYARSKIY KRAY,181
3022,KURGAN,181
3023,KURSK,181
3024,LENINGRAD,181
3025,LIPECK,181
3026,MAGADAN,181
3027,MARIJ EL,181
3028,MORDOVIJA,181
3029,MOSCOW,181
3030,MOSKOVSKAJA OBLAST,181
3031,MOSKOVSKAYA OBLAST,181
3032,MOSKVA,181
3033,MURMANSK,181
3034,NENETS,181
3035,NIZHNIJ NOVGOROD,181
3036,NOVGOROD,181
3037,NOVOKUSNEZK,181
3038,NOVOSIBIRSK,181
3039,OMSK,181
3040,ORENBURG,181
3041,ORJOL,181
3042,PENZA,181
3043,PERM,181
3044,PRIMORJE,181
3045,PSKOV,181
3046,PSKOVSKAYA OBLAST,181
3047,RJAZAN,181
3048,ROSTOV,181
3049,SAHA,181
3050,SAHALIN,181
3051,SAMARA,181
3052,SAMARSKAYA,181
3053,SANKT-PETERBURG,181
3054,SARATOV,181
3055,SMOLENSK,181
3056,STAVROPOL,181
3057,SVERDLOVSK,181
3058,TAJMYRIJA,181
3059,TAMBOV,181
3060,TATARSTAN,181
3061,TJUMEN,181
3062,TOMSK,181
3063,TULA,181
3064,TVER,181
3065,TYVA,181
3066,UDMURTIJA,181
3067,ULJANOVSK,181
3068,ULYANOVSKAYA OBLAST,181
3069,UST-ORDA,181
3070,VLADIMIR,181
3071,VOLGOGRAD,181
3072,VOLOGDA,181
3073,VORONEZH,181
3074,BUTARE,182
3075,BYUMBA,182
3076,CYANGUGU,182
3077,GIKONGORO,182
3078,GISENYI,182
3079,GITARAMA,182
3080,KIBUNGO,182
3081,KIBUYE,182
3082,KIGALI-NGALI,182
3083,RUHENGERI,182
3084,ASCENSION,183
3085,GOUGH ISLAND,183
3086,SAINT HELENA,183
3087,TRISTAN DA CUNHA,183
3088,CHRIST CHURCH NICHOLA TOWN,184
3089,SAINT ANNE SANDY POINT,184
3090,SAINT GEORGE BASSETERRE,184
3091,SAINT GEORGE GINGERLAND,184
3092,SAINT JAMES WINDWARD,184
3093,SAINT JOHN CAPESTERRE,184
3094,SAINT JOHN FIGTREE,184
3095,SAINT MARY CAYON,184
3096,SAINT PAUL CAPESTERRE,184
3097,SAINT PAUL CHARLESTOWN,184
3098,SAINT PETER BASSETERRE,184
3099,SAINT THOMAS LOWLAND,184
3100,SAINT THOMAS MIDDLE ISLAND,184
3101,TRINITY PALMETTO POINT,184
3102,ANSE-LA-RAYE,185
3103,CANARIES,185
3104,CASTRIES,185
3105,CHOISEUL,185
3106,DENNERY,185
3107,GROS INLET,185
3108,LABORIE,185
3109,MICOUD,185
3110,SOUFRIERE,185
3111,VIEUX FORT,185
3112,MIQUELON-LANGLADE,186
3113,SAINT-PIERRE,186
3114,CHARLOTTE,187
3115,GRENADINES,187
3116,SAINT ANDREW,187
3117,SAINT DAVID,187
3118,SAINT GEORGE,187
3119,SAINT PATRICK,187
3120,A ANA,188
3121,AIGA-I-LE-TAI,188
3122,ATUA,188
3123,FA ASALELEAGA,188
3124,GAGA EMAUGA,188
3125,GAGAIFOMAUGA,188
3126,PALAULI,188
3127,SATUPA ITEA,188
3128,TUAMASAGA,188
3129,VA A-O-FONOTI,188
3130,VAISIGANO,188
3131,ACQUAVIVA,189
3132,BORGO MAGGIORE,189
3133,CHIESANUOVA,189
3134,DOMAGNANO,189
3135,FAETANO,189
3136,FIORENTINO,189
3137,MONTEGIARDINO,189
3138,SAN MARINO,189
3139,SERRAVALLE,189
3140,AGUA GRANDE,190
3141,CANTAGALO,190
3142,LEMBA,190
3143,LOBATA,190
3144,ME-ZOCHI,190
3145,PAGUE,190
3146,AL KHOBAR,191
3147,ASEER,191
3148,ASH SHARQIYAH,191
3149,ASIR,191
3150,CENTRAL PROVINCE,191
3151,EASTERN PROVINCE,191
3152,HA IL,191
3153,JAWF,191
3154,JIZAN,191
3155,MAKKAH,191
3156,NAJRAN,191
3157,QASIM,191
3158,TABUK,191
3159,WESTERN PROVINCE,191
3160,AL-BAHAH,191
3161,AL-HUDUD-ASH-SHAMALIYAH,191
3162,AL-MADINAH,191
3163,AR-RIYAD,191
3164,DAKAR,192
3165,DIOURBEL,192
3166,FATICK,192
3167,KAOLACK,192
3168,KOLDA,192
3169,LOUGA,192
3170,SAINT-LOUIS,192
3171,TAMBACOUNDA,192
3172,THIES,192
3173,ZIGUINCHOR,192
3174,CENTRAL SERBIA,193
3175,KOSOVO AND METOHIJA,193
3176,VOJVODINA,193
3177,ANSE BOILEAU,194
